name,success,Constant(suiteName),CountUserInteractions(examples),SumMilliseconds(learningTime),First(timestamp),VersionSpaceVolume(learnedProgramSet),VersionSpaceSize(learnedProgramSet)
0000014442.info.Status<-root,PASS,EText,1,596.722,6/9/2017 10:40,2888,17430441504
0000014442.info.Status<-Locator,PASS,EText,1,491.2142,6/9/2017 10:40,3494,17408236752
0000014442.info.Status<-Name,PASS,EText,1,512.7201,6/9/2017 10:40,3500,17408236752
0000014442.info.Status<-Company,PASS,EText,1,467.1771,6/9/2017 10:40,2990,17408236752
instruments.field5<-field7,PASS,EText,1,517.532,6/9/2017 10:04,2461,17270044365
instruments.field5<-field6,PASS,EText,1,515.7767,6/9/2017 10:04,2451,17270044365
0000007772.info.From<-root,PASS,EText,1,499.6432,6/9/2017 10:45,3056,17211211776
popl13-erc.field2<-field1,PASS,EText,2,2028.9436,6/9/2017 8:19,6153,17211011328
0000021419.info.ArrivalTime<-To,PASS,EText,1,381.5026,6/9/2017 10:37,2763,17189723440
0000021419.info.ArrivalTime<-DepartureGate,PASS,EText,1,373.4054,6/9/2017 10:37,2769,17189723440
0000021419.info.ArrivalTime<-DepartureTime,PASS,EText,1,335.5408,6/9/2017 10:37,2819,17189723440
0000006661.info.Departure<-Flight,PASS,EText,1,361.2671,6/9/2017 10:46,2564,17033107840
0000006661.info.From<-root,PASS,EText,1,439.5473,6/9/2017 10:46,3046,16895819776
0000021419.info.BagClaim<-root,PASS,EText,1,543.5558,6/9/2017 10:37,2775,16841697340
0000021419.info.BagClaim<-From,PASS,EText,1,410.2527,6/9/2017 10:37,2777,16814425030
0000021419.info.BagClaim<-Flight,PASS,EText,1,417.6135,6/9/2017 10:37,2767,16814425030
0000021419.info.BagClaim<-Company,PASS,EText,1,398.3815,6/9/2017 10:37,2789,16814425030
0000000053.info.Arriving<-Departing,PASS,EText,3,1310.6344,6/9/2017 10:57,3165,16495887780
0000000053.info.Arriving<-FlightNumber,PASS,EText,2,1018.1202,6/9/2017 10:57,3145,16495887780
0000000053.info.Arriving<-Carrier,PASS,EText,2,956.8114,6/9/2017 10:57,3159,16495887780
0000021419.info.ArrivalTime<-ArrivalGate,PASS,EText,1,354.7692,6/9/2017 10:37,2547,16486395440
vadump.baseAddress_sequence.ProtectFlag<-BaseAddressStruct,PASS,EText,3,1530.1303,6/9/2017 8:15,4763,16434968210
instruments.field2<-field1,PASS,EText,1,1159.53,6/9/2017 10:04,2672,16411948540
instruments.field6<-field5,PASS,EText,1,313.8807,6/9/2017 10:04,2454,16351461525
instruments.field4<-field8,PASS,EText,2,798.6949,6/9/2017 10:04,2387,16160168325
0000021419.info.DepartureTime<-BagClaim,PASS,EText,1,399.9108,6/9/2017 10:38,3107,16129857840
0000021419.info.DepartureTime<-ArrivalGate,PASS,EText,1,390.2516,6/9/2017 10:38,3107,16129857840
0000021419.info.DepartureTime<-ArrivalTime,PASS,EText,1,390.8947,6/9/2017 10:38,3067,16129857840
0000021419.info.DepartureTime<-To,PASS,EText,1,365.7621,6/9/2017 10:38,3035,16129857840
0000000121.info.Departing<-Number,PASS,EText,1,339.5143,6/9/2017 10:55,2492,16084618000
mvp-doug.atoms2.N3<-root,PASS,EText,2,2724.6688,6/9/2017 10:02,5321,15946074822
0000009602.info.To<-ArrivalTime,PASS,EText,1,376.9736,6/9/2017 10:45,3085,15758281088
xmlEmployee.id_name_age.Name<-Age,PASS,EText,1,644.5046,6/9/2017 8:14,3246,15706760688
0000000121.info.Seats<-Flight,PASS,EText,1,308.3503,6/9/2017 10:55,3223,15539256440
0000021419.info.To<-ArrivalTime,PASS,EText,1,424.5405,6/9/2017 10:37,3187,15531846528
0000273856.info.Traveler<-Mileage,PASS,EText,1,693.8821,6/9/2017 10:33,3794,15371384112
0000000234.info.Traveler<-Mileage,PASS,EText,1,782.5646,6/9/2017 10:53,3874,15371384112
0000807684.info.ConnectingAirline<-root,PASS,EText,1,486.234,6/9/2017 10:19,2518,15214592384
0000807684.info.ConnectingAirline<-Time,PASS,EText,1,368.4995,6/9/2017 10:19,2498,15182782656
0000807684.info.ConnectingAirline<-Airline,PASS,EText,1,370.751,6/9/2017 10:19,2498,15182782656
mvp-zpn54eme.b5f2.FileHandle<-RecordStruct,PASS,EText,2,682.573,6/9/2017 8:23,3122,15150235680
mvp-zpn54eme.norecord.FileHandle<-ApplicationNameStruct,PASS,EText,2,735.0933,6/9/2017 8:24,3122,15150235680
0000014442.info.Flight<-root,PASS,EText,1,550.3698,6/9/2017 10:40,3061,15123589440
0000014442.info.Flight<-Locator,PASS,EText,1,460.708,6/9/2017 10:40,3113,15095206320
0000014442.info.Flight<-Name,PASS,EText,1,482.4636,6/9/2017 10:40,3303,15095206320
0000014442.info.Flight<-ArrivalGate,PASS,EText,1,411.9851,6/9/2017 10:40,3101,15095206320
0000014442.info.Flight<-ArrivalTime,PASS,EText,1,433.3365,6/9/2017 10:40,3123,15095206320
0000014442.info.Flight<-To,PASS,EText,1,400.8941,6/9/2017 10:40,3113,15095206320
0000014442.info.To<-root,PASS,EText,1,712.2054,6/9/2017 10:39,3230,15082653696
mvp-doug.atoms2.N2<-root,PASS,EText,1,1132.9491,6/9/2017 10:02,4827,15069513760
0000014442.info.To<-Company,PASS,EText,1,577.3912,6/9/2017 10:39,3318,15042386304
xmlEmployee.id_name_age.Name<-Id,PASS,EText,1,520.1718,6/9/2017 8:14,3366,14851451376
0000009602.info.Flight<-root,PASS,EText,1,547.0336,6/9/2017 10:45,3142,14827064640
vadump.struct.Protect<-BaseAddressStruct,PASS,EText,1,519.2331,6/9/2017 8:15,4810,14822457984
0000009602.info.Flight<-Locator,PASS,EText,1,424.179,6/9/2017 10:45,3058,14798956080
0000009602.info.Flight<-Name,PASS,EText,1,446.4391,6/9/2017 10:45,3096,14798956080
ls-l.field2<-root,PASS,EText,2,1816.4268,6/9/2017 10:03,5630,14679145062
vadump_noMissingProperties.baseAddress_sequence.ProtectFlag<-BaseAddressStruct,PASS,EText,1,366.5143,6/9/2017 8:15,3455,14499912576
0000273856.info.Departs<-root,PASS,EText,1,4436.9332,6/9/2017 10:36,3109,14421973104
mvp-zpn54eme.b5f2.ProcessID<-RecordStruct,PASS,EText,1,301.6919,6/9/2017 8:23,2828,14410067840
mvp-zpn54eme.norecord.ProcessID<-ApplicationNameStruct,PASS,EText,1,271.6775,6/9/2017 8:24,2828,14410067840
0000273856.info.Departs<-Certificate,PASS,EText,1,1700.288,6/9/2017 10:35,3569,14349895560
0000273856.info.Departs<-Date,PASS,EText,1,1582.4425,6/9/2017 10:35,3503,14349895560
0000273856.info.Departs<-CarHeldBy,PASS,EText,1,1562.1,6/9/2017 10:35,3513,14349895560
0000273856.info.Departs<-card,PASS,EText,1,1604.8571,6/9/2017 10:35,3531,14349895560
0000273856.info.Departs<-Nonrefundable,PASS,EText,1,1569.9135,6/9/2017 10:35,3523,14349895560
0000273856.info.Departs<-TotalFare,PASS,EText,1,1431.3747,6/9/2017 10:35,3529,14349895560
0000273856.info.Departs<-TravelerTotal,PASS,EText,1,1390.1034,6/9/2017 10:35,3529,14349895560
0000273856.info.Departs<-Amount,PASS,EText,1,1339.1512,6/9/2017 10:35,3535,14349895560
0000273856.info.Departs<-TicketValue,PASS,EText,1,1393.6479,6/9/2017 10:35,3563,14349895560
0000273856.info.Departs<-Previous,PASS,EText,1,1224.5985,6/9/2017 10:35,3563,14349895560
0000273856.info.Departs<-Ticket2,PASS,EText,1,1263.6681,6/9/2017 10:35,3575,14349895560
0000273856.info.Departs<-Change,PASS,EText,1,1244.2386,6/9/2017 10:35,3575,14349895560
0000273856.info.Departs<-Ticket,PASS,EText,1,1199.4406,6/9/2017 10:35,3629,14349895560
0000273856.info.Departs<-Mileage,PASS,EText,1,1210.769,6/9/2017 10:35,3615,14349895560
0000273856.info.Departs<-Traveler,PASS,EText,1,1172.6081,6/9/2017 10:35,3707,14349895560
0000273856.info.Departs<-Seats,PASS,EText,1,972.7423,6/9/2017 10:35,3733,14349895560
0000273856.info.Departs<-Class,PASS,EText,1,1033.5967,6/9/2017 10:35,3723,14349895560
0000273856.info.Departs<-Arrives,PASS,EText,1,871.133,6/9/2017 10:35,3767,14349895560
0000273856.info.Departs<-Flight,PASS,EText,1,3845.0198,6/9/2017 10:35,3155,14349895560
0000273856.info.Departs<-Travelers,PASS,EText,1,3973.1228,6/9/2017 10:36,3151,14349895560
0000273856.info.Departs<-Confirmation,PASS,EText,1,4265.8939,6/9/2017 10:36,3157,14349895560
0000000234.info.CardHeldBy<-root,PASS,EText,1,2236.7194,6/9/2017 10:49,3317,14118861952
0000007772.info.Departure<-Arrival,PASS,EText,1,365.117,6/9/2017 10:45,2481,14117207328
0000000234.info.CardHeldBy<-TotalFare,PASS,EText,1,1857.8273,6/9/2017 10:48,3349,14072738112
0000000234.info.CardHeldBy<-TravelerTotal,PASS,EText,1,1793.797,6/9/2017 10:48,3343,14072738112
0000000234.info.CardHeldBy<-AddAmount,PASS,EText,1,1804.9255,6/9/2017 10:48,3349,14072738112
0000000234.info.CardHeldBy<-TicketValue,PASS,EText,1,1821.3458,6/9/2017 10:49,3335,14072738112
0000000234.info.CardHeldBy<-PreviousTicket,PASS,EText,1,1826.6037,6/9/2017 10:49,3351,14072738112
0000000234.info.CardHeldBy<-Ticket2,PASS,EText,1,1854.4978,6/9/2017 10:49,3355,14072738112
0000000234.info.CardHeldBy<-ChangeFee,PASS,EText,1,1853.9431,6/9/2017 10:49,3339,14072738112
0000000234.info.CardHeldBy<-Ticket,PASS,EText,1,1817.8799,6/9/2017 10:49,3355,14072738112
0000000234.info.CardHeldBy<-Mileage,PASS,EText,1,1893.7032,6/9/2017 10:49,3331,14072738112
0000000234.info.CardHeldBy<-Traveler,PASS,EText,1,1903.8002,6/9/2017 10:49,3315,14072738112
0000000234.info.CardHeldBy<-Travelers,PASS,EText,1,2126.2674,6/9/2017 10:49,3321,14072738112
0000000234.info.CardHeldBy<-ConfirmationCode,PASS,EText,1,2413.8541,6/9/2017 10:49,3315,14072738112
instruments.field2<-root,PASS,EText,1,3300.071,6/9/2017 10:04,3884,14024301200
0000769120.info.ConnectionAirline<-ConnectingGate,PASS,EText,1,398.7509,6/9/2017 10:19,3360,13799158080
0000021419.info.From<-Flight,PASS,EText,1,404.2047,6/9/2017 10:38,2869,13688722432
0000009602.info.From<-Flight,PASS,EText,1,426.3353,6/9/2017 10:45,2609,13592212480
0000007772.info.Departure<-to,PASS,EText,1,359.5747,6/9/2017 10:45,2439,13450411296
0000014442.info.DepartureTime<-DepartureGate,PASS,EText,1,353.5579,6/9/2017 10:40,2654,13441013040
0000007772.info.to<-Arrival,PASS,EText,1,398.2215,6/9/2017 10:45,2769,13399507968
vadump.baseAddress_sequence.StateFlag<-BaseAddressStruct,PASS,EText,1,363.7074,6/9/2017 8:15,3439,13363353888
0000006661.info.To<-Arrival,PASS,EText,1,410.2772,6/9/2017 10:46,2766,13330842624
0000006661.info.Departure<-From,PASS,EText,1,325.1246,6/9/2017 10:46,2432,13265492352
0000014442.info.From<-ArrivalGate,PASS,EText,1,366.3879,6/9/2017 10:40,2704,13150934016
0000014442.info.From<-ArrivalTime,PASS,EText,1,421.5266,6/9/2017 10:40,2718,13150934016
0000014442.info.From<-To,PASS,EText,1,406.9445,6/9/2017 10:40,2682,13150934016
0000000121.info.Locator<-root,PASS,EText,1,2445.8383,6/9/2017 10:56,2268,13028809220
xmlEmployee.id_name_age.Name<-root,PASS,EText,1,669.0754,6/9/2017 8:14,4046,12992244700
0000007772.info.Departure<-Flight,PASS,EText,1,404.7906,6/9/2017 10:45,2460,12988924704
mvp-doug.atoms2.Id<-root,PASS,EText,1,1069.3703,6/9/2017 10:02,4774,12941392878
0000009602.info.From<-Name,PASS,EText,1,375.1591,6/9/2017 10:45,2745,12884472832
mvp-doug.atoms2.T<-TStruct,PASS,EText,1,248.8462,6/9/2017 10:02,2503,12856071778
vadump.struct.State<-BaseAddressStruct,PASS,EText,1,694.737,6/9/2017 8:15,5758,12715391004
0000769120.info.ConnectionAirline<-ConnectingFlight,PASS,EText,1,420.6306,6/9/2017 10:19,3322,12609184064
0000000053.info.Departing<-Carrier,PASS,EText,1,314.3908,6/9/2017 10:57,2653,12575588976
0000006021.info.Departure<-root,PASS,EText,1,467.1964,6/9/2017 10:46,2781,12572292480
vadump.baseAddress_sequence.TypeFlag<-root,PASS,EText,1,568.8346,6/9/2017 8:15,3185,12540852184
arp_output.internet_physical_type.Internet<-InternetStruct,PASS,EText,1,228.9205,6/9/2017 10:14,2187,12228562632
0000014442.info.Flight<-Company,PASS,EText,1,431.5457,6/9/2017 10:40,2612,12164552880
0000000053.info.Departing<-Arriving,PASS,EText,1,904.7215,6/9/2017 10:57,2609,12081631536
0000000452.info.Arriving<-Departing,PASS,EText,1,316.3443,6/9/2017 10:47,2879,12030038100
0000000452.info.Arriving<-Number,PASS,EText,1,325.9329,6/9/2017 10:47,2919,12030038100
0000000452.info.Arriving<-Carrier,PASS,EText,1,342.2734,6/9/2017 10:47,2873,12030038100
0000005986.info.DepartureDate<-root,PASS,EText,1,402.0434,6/9/2017 10:46,2626,11998651392
0000009602.info.Status<-root,PASS,EText,1,480.5661,6/9/2017 10:45,2659,11943479328
0000009602.info.Status<-Locator,PASS,EText,1,444.9936,6/9/2017 10:45,2651,11925038544
0000009602.info.Status<-Company,PASS,EText,1,404.1004,6/9/2017 10:45,2733,11925038544
0000007772.info.From<-Flight,PASS,EText,1,397.7498,6/9/2017 10:45,2338,11832099840
0000832203.info.Number<-root,PASS,EText,1,567.0979,6/9/2017 10:19,2481,11752050688
0000000121.info.Departing<-Arriving,PASS,EText,1,729.9429,6/9/2017 10:55,2270,11749023000
0000832203.info.Number<-To,PASS,EText,1,493.4759,6/9/2017 10:19,2681,11726701168
0000832203.info.Number<-ArrivalDate,PASS,EText,1,468.3236,6/9/2017 10:19,2677,11726701168
0000832203.info.Number<-From,PASS,EText,1,413.4318,6/9/2017 10:19,2665,11726701168
0000832203.info.Number<-DepartureDate,PASS,EText,1,372.6168,6/9/2017 10:19,2705,11726701168
0000009602.info.Flight<-Company,PASS,EText,1,435.6619,6/9/2017 10:45,2669,11697800880
0000014442.info.To<-Locator,PASS,EText,1,507.4054,6/9/2017 10:39,3280,11685826944
0000014442.info.To<-Name,PASS,EText,1,534.1143,6/9/2017 10:39,3450,11685826944
mvp-doug.atoms2.N1<-root,PASS,EText,1,948.4465,6/9/2017 10:02,3945,11639322000
0000007772.info.to<-Flight,PASS,EText,1,405.5938,6/9/2017 10:45,2320,11628536832
0000006661.info.From<-Flight,PASS,EText,1,324.2392,6/9/2017 10:46,2324,11572126720
amazon-chair.field14<-region0,PASS,EText,1,297.3312,6/9/2017 10:15,2264,11536669980
hadoop.field6<-field1,PASS,EText,1,430.2096,6/9/2017 10:05,2220,11412478728
0000006661.info.To<-Flight,PASS,EText,1,354.9699,6/9/2017 10:46,2401,11404293120
0000000053.info.FlightNumber<-Flight,PASS,EText,1,324.6323,6/9/2017 10:58,2642,11361132864
0000014442.info.To<-From,PASS,EText,1,484.1947,6/9/2017 10:39,2940,11359092096
0000014442.info.To<-Flight,PASS,EText,1,435.558,6/9/2017 10:39,2954,11359092096
0000007772.info.From<-Arrival,PASS,EText,1,399.8531,6/9/2017 10:45,2637,11334005760
0000832203.info.Number<-Airline,PASS,EText,1,452.8048,6/9/2017 10:19,2511,11276810608
example3.scenario.DumpFileNames<-root,PASS,EText,1,9962.6003,6/9/2017 10:06,2599,11252725706
example2.scenario.DumpFileNames<-root,PASS,EText,1,10079.2848,6/9/2017 10:06,2599,11252725706
0000273930.info.CardHeldBy<-root,PASS,EText,1,1662.6731,6/9/2017 10:21,2504,11252387328
0000273856.info.CarHeldBy<-root,PASS,EText,1,1423.6192,6/9/2017 10:28,2556,11252387328
0000014442.info.Status<-From,PASS,EText,1,378.7695,6/9/2017 10:40,2532,11243106000
0000014442.info.Status<-Flight,PASS,EText,1,384.8309,6/9/2017 10:40,2508,11243106000
0000273930.info.CardHeldBy<-TotalFare,PASS,EText,1,1320.0587,6/9/2017 10:20,2510,11216876480
0000273930.info.CardHeldBy<-TravelerTotal,PASS,EText,1,1319.2567,6/9/2017 10:20,2518,11216876480
0000273930.info.CardHeldBy<-Taxes,PASS,EText,1,1426.9994,6/9/2017 10:20,2524,11216876480
0000273930.info.CardHeldBy<-BaseFare,PASS,EText,1,1439.8539,6/9/2017 10:20,2522,11216876480
0000273930.info.CardHeldBy<-Ticket,PASS,EText,1,1488.2267,6/9/2017 10:21,2524,11216876480
0000273930.info.CardHeldBy<-Traveler,PASS,EText,1,1419.1874,6/9/2017 10:21,2508,11216876480
0000273930.info.CardHeldBy<-Seats,PASS,EText,1,1488.7719,6/9/2017 10:21,2530,11216876480
0000273930.info.CardHeldBy<-Class,PASS,EText,1,1516.2433,6/9/2017 10:21,2524,11216876480
0000273930.info.CardHeldBy<-Arrives,PASS,EText,1,1445.2152,6/9/2017 10:21,2520,11216876480
0000273930.info.CardHeldBy<-Departs,PASS,EText,1,1519.1486,6/9/2017 10:21,2522,11216876480
0000273930.info.CardHeldBy<-Equipment,PASS,EText,1,1527.8648,6/9/2017 10:21,2520,11216876480
0000273930.info.CardHeldBy<-Flight,PASS,EText,1,1532.4763,6/9/2017 10:21,2520,11216876480
0000273930.info.CardHeldBy<-Travelers,PASS,EText,1,1589.2691,6/9/2017 10:21,2506,11216876480
0000273930.info.CardHeldBy<-Confirmation,PASS,EText,1,1649.7313,6/9/2017 10:21,2502,11216876480
0000273856.info.CarHeldBy<-Certificate,PASS,EText,1,670.2697,6/9/2017 10:27,2598,11216876480
0000273856.info.CarHeldBy<-TotalFare,PASS,EText,1,1067.9817,6/9/2017 10:28,2578,11216876480
0000273856.info.CarHeldBy<-TravelerTotal,PASS,EText,1,1085.2332,6/9/2017 10:28,2586,11216876480
0000273856.info.CarHeldBy<-Amount,PASS,EText,1,1095.9741,6/9/2017 10:28,2592,11216876480
0000273856.info.CarHeldBy<-TicketValue,PASS,EText,1,1082.1422,6/9/2017 10:28,2578,11216876480
0000273856.info.CarHeldBy<-Previous,PASS,EText,1,1133.6001,6/9/2017 10:28,2598,11216876480
0000273856.info.CarHeldBy<-Ticket2,PASS,EText,1,1177.1292,6/9/2017 10:28,2602,11216876480
0000273856.info.CarHeldBy<-Change,PASS,EText,1,1155.4865,6/9/2017 10:28,2582,11216876480
0000273856.info.CarHeldBy<-Ticket,PASS,EText,1,1204.7811,6/9/2017 10:28,2602,11216876480
0000273856.info.CarHeldBy<-Mileage,PASS,EText,1,1148.2802,6/9/2017 10:28,2578,11216876480
0000273856.info.CarHeldBy<-Traveler,PASS,EText,1,1136.5398,6/9/2017 10:28,2554,11216876480
0000273856.info.CarHeldBy<-Seats,PASS,EText,1,1225.8256,6/9/2017 10:28,2578,11216876480
0000273856.info.CarHeldBy<-Class,PASS,EText,1,1184.9597,6/9/2017 10:28,2578,11216876480
0000273856.info.CarHeldBy<-Arrives,PASS,EText,1,1260.3018,6/9/2017 10:28,2576,11216876480
0000273856.info.CarHeldBy<-Departs,PASS,EText,1,1273.1855,6/9/2017 10:28,2576,11216876480
0000273856.info.CarHeldBy<-Equipment,PASS,EText,1,1256.3974,6/9/2017 10:28,2574,11216876480
0000273856.info.CarHeldBy<-Flight,PASS,EText,1,1308.4901,6/9/2017 10:28,2574,11216876480
0000273856.info.CarHeldBy<-Travelers,PASS,EText,1,1324.0611,6/9/2017 10:28,2560,11216876480
0000273856.info.CarHeldBy<-Confirmation,PASS,EText,1,1407.0994,6/9/2017 10:28,2554,11216876480
0000273856.info.Departs<-Equipment,PASS,EText,1,3353.8447,6/9/2017 10:35,2943,11170965960
0000006661.info.From<-Arrival,PASS,EText,1,364.0077,6/9/2017 10:46,2628,11148014592
0000006661.info.From<-To,PASS,EText,1,387.3605,6/9/2017 10:46,2619,11148014592
0000009602.info.Locator<-root,PASS,EText,1,484.4409,6/9/2017 10:45,2127,11116886976
0000009602.info.Locator<-ArrivalTime,PASS,EText,1,315.8742,6/9/2017 10:45,2333,11095360848
0000009602.info.Locator<-To,PASS,EText,1,342.3966,6/9/2017 10:45,2251,11095360848
0000009602.info.Locator<-DepartureTime,PASS,EText,1,299.8407,6/9/2017 10:45,2281,11095360848
0000009602.info.Locator<-Status,PASS,EText,1,313.2814,6/9/2017 10:45,2305,11095360848
0000009602.info.Locator<-From,PASS,EText,1,322.1877,6/9/2017 10:45,2215,11095360848
0000009602.info.Locator<-Flight,PASS,EText,1,332.2068,6/9/2017 10:45,2213,11095360848
0000009602.info.Locator<-Company,PASS,EText,1,377.1197,6/9/2017 10:45,2167,11095360848
mvp-aektauyi.ibp.User<-PendingChange,PASS,EText,2,675.6433,6/9/2017 10:02,2242,11077812480
vadump.baseAddress_sequence.TypeFlag<-BaseAddressStruct,PASS,EText,1,358.1339,6/9/2017 8:15,2739,11019393280
arp1.internet_physical_type.Physical<-root,PASS,EText,1,803.9576,6/9/2017 10:14,4453,10986608025
0000000121.info.Locator<-TotalTaxes,PASS,EText,1,1739.2418,6/9/2017 10:56,2076,10972022110
0000000121.info.Locator<-Taxes,PASS,EText,1,1676.0388,6/9/2017 10:56,2086,10972022110
0000000121.info.Locator<-TotalMilesPerTicket,PASS,EText,1,1540.9251,6/9/2017 10:56,2120,10972022110
0000000121.info.Locator<-MilesPerTicket,PASS,EText,1,1526.2814,6/9/2017 10:56,2118,10972022110
0000000121.info.Locator<-Awards,PASS,EText,1,1430.839,6/9/2017 10:56,2126,10972022110
0000000121.info.Locator<-Name,PASS,EText,1,2230.1981,6/9/2017 10:56,2128,10972022110
0000000452.info.Departing<-Arriving,PASS,EText,1,881.2734,6/9/2017 10:48,2469,10819109808
0000021419.info.From<-BagClaim,PASS,EText,1,371.8232,6/9/2017 10:38,2781,10788828160
0000021419.info.From<-ArrivalGate,PASS,EText,1,393.3943,6/9/2017 10:38,2781,10788828160
0000021419.info.From<-ArrivalTime,PASS,EText,1,396.2699,6/9/2017 10:38,2773,10788828160
0000021419.info.From<-To,PASS,EText,1,391.449,6/9/2017 10:38,2729,10788828160
0000007772.info.From<-to,PASS,EText,1,340.656,6/9/2017 10:45,2598,10780357632
0000009602.info.Name<-root,PASS,EText,1,516.8876,6/9/2017 10:45,2562,10776397968
0000009602.info.Name<-From,PASS,EText,1,410.9156,6/9/2017 10:45,2572,10760422344
0000009602.info.Name<-Flight,PASS,EText,1,388.4173,6/9/2017 10:45,2528,10760422344
0000009602.info.Name<-Company,PASS,EText,1,407.4423,6/9/2017 10:45,2588,10760422344
0000021419.info.BagClaim<-Locator,PASS,EText,1,406.9429,6/9/2017 10:37,2499,10634520390
0000021419.info.BagClaim<-Name,PASS,EText,1,362.798,6/9/2017 10:37,2499,10634520390
vadump_noMissingProperties.baseAddress_sequence.StateFlag<-BaseAddressStruct,PASS,EText,1,342.7688,6/9/2017 8:15,2769,10617929760
0000000121.info.FareCode<-Flight,PASS,EText,1,256.7999,6/9/2017 10:55,2661,10516544164
0000021419.info.DepartureTime<-DepartureGate,PASS,EText,1,295.7348,6/9/2017 10:38,2552,10446504240
vadump_noMissingProperties.struct.State<-BaseAddressStruct,PASS,EText,1,655.7271,6/9/2017 8:15,4942,10430828892
mvp-zpn54eme.b5f2.Record<-RecordStruct,PASS,EText,2,589.4587,6/9/2017 8:23,2099,10417626076
0000074984.info.Departure<-root,PASS,EText,1,454.097,6/9/2017 10:37,2473,10401834240
fabtraces-500.date.Date<-DateStruct,PASS,EText,1,742.6524,6/9/2017 10:06,1932,10384425816
vadump.struct.StateDefinition<-BaseAddressStruct,PASS,EText,1,660.7013,6/9/2017 8:15,5649,10341719856
0000000234.info.Arrives<-FlightStruct,PASS,EText,1,504.2548,6/9/2017 10:53,4355,10248016896
ucla-faculty.test.Name<-Record,PASS,EText,2,975.0348,6/9/2017 8:16,2242,10243383888
mvp-doug.atoms.N1<-root,PASS,EText,1,949.7423,6/9/2017 10:01,3777,10190059920
0000007772.info.Departure<-From,PASS,EText,1,330.9565,6/9/2017 10:45,2333,10140332832
instruments.field7<-field6,PASS,EText,1,302.9846,6/9/2017 10:04,2127,10025101009
